EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
102568,11955,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102570,10216,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102572,11595,Yes,2009-03-10T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102574,9428,Yes,2009-03-10T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102576,12757,Yes,2009-03-10T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102578,11956,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102580,9429,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102582,6643,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102584,11957,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102586,11569,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102588,5413,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102590,11596,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102592,7453,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102594,10521,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102596,9430,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102598,10522,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102600,11958,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102602,6644,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102604,10408,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102606,10409,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102608,8865,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102610,10410,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102612,10160,Yes,2009-04-17T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102614,10161,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102616,7454,Yes,2009-04-08T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102618,8556,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102620,12652,Yes,2009-04-03T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102622,9548,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102624,11322,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102626,11570,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102628,5414,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102630,11323,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102632,11571,Yes,2009-04-09T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102634,11597,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102636,10523,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102638,9081,Yes,2009-05-05T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102640,9082,Yes,2009-04-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102642,4822,Yes,2009-04-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102644,7455,Yes,2009-04-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102646,9549,Yes,2009-04-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102648,10162,Yes,2009-04-29T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102650,10217,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102652,5741,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102654,8866,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102656,11572,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102658,11598,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102660,8266,Yes,2009-04-09T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102662,5742,Yes,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102664,8213,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102666,8267,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102668,10218,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102670,8867,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102672,8366,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102674,12084,Yes,2009-05-13T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102676,10163,Yes,2009-04-09T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102678,11959,Yes,2009-05-11T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102680,10524,Yes,2009-05-20T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102682,11573,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102684,4823,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102686,8268,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102688,10411,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102690,12085,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102692,8214,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102694,11599,Yes,2009-04-09T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102696,10164,Yes,2009-05-13T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102698,9083,Yes,2009-03-06T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102700,8367,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102702,5743,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102704,11574,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102706,9084,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102708,9085,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102710,8269,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102712,8270,Yes,2009-04-29T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102714,4824,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102716,9086,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102718,9550,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102720,8368,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102722,10165,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102724,5415,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102726,11324,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102728,9551,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102730,9552,Yes,2009-04-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102732,8215,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102734,8369,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102736,10219,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102738,4825,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102740,12758,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102742,8271,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102744,12653,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102746,7456,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102748,7457,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102750,10525,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102752,9431,Yes,2009-05-26T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102754,5416,Yes,2009-05-26T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102756,4826,Yes,2009-05-26T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102758,8272,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102760,6645,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102762,11325,Yes,2009-04-20T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102764,11326,Yes,2009-04-20T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102766,8557,Yes,2009-05-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102768,8558,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102770,8868,Yes,2009-05-05T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102772,10220,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102774,12654,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102776,11960,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102778,8370,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102780,7458,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102782,10526,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102784,7459,Yes,2009-05-05T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102786,11575,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102788,7460,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102790,5417,Yes,2009-05-19T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102792,12655,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102794,7980,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102796,7981,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102798,5744,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102800,6646,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102802,11961,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102804,12086,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102806,10166,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102808,5745,Yes,2009-05-27T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102810,8273,Yes,2009-05-27T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102812,10412,Yes,2009-04-29T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102814,9553,Yes,2009-05-27T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102816,8274,Yes,2009-04-29T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102818,5418,Yes,2009-05-27T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102820,10221,Yes,2009-04-24T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102822,8275,Yes,2009-05-26T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102824,8276,Yes,2009-05-26T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102826,8216,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102828,11327,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102830,11600,Yes,2009-05-27T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102832,10167,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102834,8277,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102836,9554,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102838,10527,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102840,9432,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102842,6647,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102844,6648,Yes,2009-05-25T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102846,11962,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102848,8371,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102850,10168,Yes,2009-05-25T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102852,8278,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102854,11963,Yes,2009-05-25T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102856,8372,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102858,12087,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102860,8559,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102862,12759,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102864,9555,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102866,12656,Yes,2009-05-29T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102868,8279,Yes,2009-05-29T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102870,6649,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102872,11328,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102874,11329,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102876,7982,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102878,9433,Yes,2009-05-28T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102880,10222,Yes,2009-05-27T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102882,10528,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102884,8373,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102886,9087,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102888,12657,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102890,9556,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102892,9088,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102894,11601,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102896,10223,Yes,2009-06-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102898,8869,Yes,2009-06-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102900,10169,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102902,9557,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102904,8560,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102906,8804,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102908,12088,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102910,12760,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102912,10413,Yes,2009-06-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102914,4827,Yes,2009-06-12T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102916,12761,Yes,2009-06-25T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102918,11964,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102920,5419,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102922,11576,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102924,8280,Yes,2009-06-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102926,8870,Yes,2009-06-22T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102928,5746,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102930,7983,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102932,9558,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102934,5747,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102936,12658,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102938,10224,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102940,7984,Yes,2009-06-02T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102942,8217,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102944,10414,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102946,8218,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102948,10170,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102950,7985,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102952,5748,Yes,2009-06-17T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102954,10171,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102956,10225,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102958,8219,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102960,8281,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102962,9434,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102964,12659,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102966,11602,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102968,10226,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102970,8805,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102972,11965,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102974,11966,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102976,4828,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102978,10529,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102980,8806,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102982,9089,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102984,11603,Yes,2009-06-02T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
102986,11604,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102988,10227,Yes,2009-06-24T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102990,10415,Yes,2009-06-24T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102992,4829,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
102994,8807,Yes,2009-05-20T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
102996,4830,Yes,2009-06-23T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
102998,12762,Yes,2009-06-23T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103000,9090,Yes,2009-06-25T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103002,7986,Yes,2009-07-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103004,5749,Yes,2009-07-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103006,5420,Yes,2009-07-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103008,10172,Yes,2009-05-26T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103010,8871,Yes,2009-07-01T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103012,9435,Yes,2009-06-26T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103014,12763,Yes,2009-05-20T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103016,9436,Yes,2009-06-08T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103018,6650,Yes,2009-07-06T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103020,7987,Yes,2009-07-07T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103022,8872,Yes,2009-05-26T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103024,7988,Yes,2009-05-26T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103026,12089,Yes,2009-05-26T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103028,5750,Yes,2009-07-15T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103030,11330,Yes,2009-06-12T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103032,12764,Yes,2009-06-12T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103034,5421,Yes,2009-07-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103036,9091,Yes,2009-07-20T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103038,10416,Yes,2009-06-17T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103040,8220,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103042,9559,Yes,2009-06-16T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103044,11967,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103046,6651,Yes,2009-06-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103048,9092,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103050,8282,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103052,11605,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103054,8221,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103056,8561,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103058,8873,Yes,2009-06-08T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103060,11968,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103062,12765,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103064,10530,Yes,2009-07-17T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103066,12090,Yes,2009-07-17T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103068,10531,Yes,2009-07-16T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103070,8222,Yes,2009-07-16T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103072,4831,Yes,2009-07-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103074,11331,Yes,2009-07-15T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103076,5422,Yes,2009-07-14T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103078,10532,Yes,2009-07-14T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103080,8874,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103082,9437,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103084,9438,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103086,10533,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103088,9093,Yes,2009-06-30T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103090,11969,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103092,12766,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103094,12767,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103096,12091,Yes,2009-06-02T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103098,10417,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103100,8875,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103102,11606,Yes,2009-06-02T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103104,10228,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103106,8562,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103108,5423,Yes,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103110,12768,Yes,2009-06-08T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103112,7989,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103114,6652,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103116,5424,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103118,10534,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103120,12769,Yes,2009-07-14T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103122,8563,Yes,2009-07-13T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103124,5425,Yes,2009-05-27T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103126,5426,Yes,2009-07-10T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103128,12770,Yes,2009-07-10T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103130,9094,Yes,2009-06-08T00:00:00.000Z,Phone,2011-10-20T10:38:47.710Z,CONVERSION
103132,9439,Yes,2009-07-08T00:00:00.000Z,Letter,2011-10-20T10:38:47.710Z,CONVERSION
103134,7990,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103136,7991,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103138,11577,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103140,11578,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103142,8283,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103144,8808,Yes,2009-06-22T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103146,10535,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103148,8809,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103150,12092,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103152,9560,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103154,5427,Yes,2009-06-24T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
103156,11096,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103158,11097,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103160,12771,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103162,11579,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103164,10173,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103166,8810,No,null,null,2011-10-20T10:38:47.710Z,CONVERSION
103168,10174,Yes,2009-06-16T00:00:00.000Z,A combination of the above,2011-10-20T10:38:47.710Z,CONVERSION
